t_dat,customer_id,article_id,price,sales_channel_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,year,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
2020-06-10,59952afc352f537872a9008fc0f5cec639e0e044b69086ace18829a4599998a2,688537029,134.46,2,,,ACTIVE,NONE,25.0,8dd314439604b24c2a6a699b166ccea5f394db7104133c3c96e745f81d58327e,2020,688537,Simple as that Cheeky Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back.
2019-03-03,62aee5f7cf8d2250324a54365d243bb053fea875e3b33d700ef785980a8f4078,759140002,124.0,2,1.0,1.0,ACTIVE,Regularly,64.0,c2949f8631128e8609392036a01c88b432f50710732246d1508de040b8b8f73a,2019,759140,Flirty Jullan Earring(1),70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Earrings with a round, slightly curved metal disc at the top and a large, tear-shaped resin pendant. Length 6.5 cm."
2019-02-11,3cdc63e09e382633d75f57aa9d8bb33a16c8c2f0c695de32c16066c56c114ae9,539723005,165.83,2,1.0,1.0,ACTIVE,Regularly,26.0,459b3930742bb912f651a51ab1084637c60c610fee051b97e38fbac0032a6578,2019,539723,Jade Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2019-03-07,c944eb2a4ece09a16fbede1cf0ecb16d9385179c9f45a2dff305be4bb29057f0,610776017,76.94,2,,,PRE-CREATE,NONE,56.0,758041e1152b184240c6c52d5b14d2228434b05e9e237f9605ed8ad2fbc85cfb,2019,610776,Tilly (1),255,T-shirt,Garment Upper body,1010001,All over pattern,72,Blue,3,Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
2020-07-08,0d1227417698584096b507ad989ac2547e7483be518e6b570dcffaaa23114ce0,879242005,239.04,2,1.0,1.0,ACTIVE,Regularly,62.0,f39217a917b0acd9d97f9bda1ac0d74f873e7aa9fe34e384733f26237e536cc2,2020,879242,Zoë dress,265,Dress,Garment Full body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,19,Green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short, sleeveless, straight-cut dress in softly draping satin with a small pleated stand-up collar that ties at the back of the neck, and a small opening at the back. Lined."
2018-10-07,8a7bd9f590690edd04b558510d75628d891e7e6bc4dc7781f2a56ff991f6e52f,624959009,186.75,2,,,ACTIVE,NONE,46.0,bfb2e0a308c6a74da8572e34ad764df0298e0a1d2c5b4db3225b263c72f12fd9,2018,624959,Masolo PJ,297,Pyjama set,Nightwear,1010008,Front print,10,White,3,Light,9,White,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Pyjamas in soft, printed cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
2018-10-16,1405431215cf46191800387f5fbed610f97d2ccf1aa540cce62e5b193ace9f32,636587003,71.72,1,1.0,1.0,ACTIVE,Regularly,26.0,3eeb6c18b1af8b43c41925ef27da3b9a4e72a327fee0a23b7898dca5b243c685,2018,636587,Ronny R-Neck,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Jersey T-shirt.
2018-12-02,4442a9561d1b651218fc5bebd3736c42a2e142b84510529aefe8662394e07d12,678480003,71.72,2,,,ACTIVE,NONE,29.0,870db3c2461d5828445babc15d44737be49587bb47267570215181b931de9bc2,2018,678480,Brenda Top,255,T-shirt,Garment Upper body,1010014,Placement print,42,Red,7,Medium,18,Red,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Long-sleeved top in jersey with a print motif on the front, a concealed press-stud on one shoulder and short slits in the sides."
2019-06-30,244bd72da66d37d094e74d2176ad47a25f691e35a8f5b8d542f2797f01bd4cd9,617249041,239.04,1,,,ACTIVE,NONE,32.0,10ceb3cce868240ffa9c825d7ca975b062cef7760d1b5fbcfd65b230e84a17fb,2019,617249,Reggie (1),274,Shorts,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Chino shorts in a washed cotton weave with a zip fly, side pockets, a coin pocket and welt back pockets. Regular fit."
2019-05-28,e207f06597a6fbece8ce558e3b25978db67954964da9c9bc6d5b5a642b12d20a,661399007,239.04,2,,,ACTIVE,NONE,28.0,a300338fd172a492d08b59e0c91329c4c6774f5d493224a7402740bdb007fbb8,2019,661399,KARIN PADDED bra,306,Bra,Underwear,1010005,Colour blocking,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with a mesh racer back, lightly padded cups with removable inserts and a wide elasticated hem. Extra firm support."
2020-07-14,2ffef53c81518928f3931c0a3d90745fa19b0e9ee3047671a2021e713d50ccf1,739590027,134.46,2,1.0,1.0,ACTIVE,Regularly,23.0,4609f427b5cc9308cad274b3293ecc5dca84db68c1ead86cbc5c09b1d0858761,2020,739590,Timeless Cheeky Brief,59,Swimwear bottom,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a low waist and cutaway coverage at the back.
2018-12-09,2312a1ccfea30b1c4257f87bba32713f388b451b18b51948374e6531f4edcfbb,610744006,165.83,2,1.0,1.0,ACTIVE,Regularly,47.0,edea9b5583ff30a84ae3e3bccdf6f38fbaa6f924f8cd3238b7959f26a1ac20c0,2018,610744,Macy,252,Sweater,Garment Upper body,1010013,Other pattern,31,Light Orange,1,Dusty Light,3,Orange,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a soft knit with low dropped shoulders and long sleeves in a tapered fit. Ribbing around the neckline, cuffs and hem."
2018-11-26,0c4eb8c9ebe181177f9f5500472ce03e0e51d3a0d26fffe50cdfcd200f2addea,610776001,58.12,2,1.0,1.0,ACTIVE,Regularly,58.0,a433fedf04290784e6b8edc8af6ee5e92c13a8597e3b944b4bc9e45464db5a11,2018,610776,Tilly (1),255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
2019-03-23,19ecf2a8d5bd35fcdbf40f92a593403fbd78a9567049d41cb4d00a7142fc8183,315352006,71.72,2,1.0,1.0,ACTIVE,Regularly,49.0,ea77eee4553b943671387e1f3323e40f98e759096d41444016f404a270b11264,2019,315352,Edit dress (1),265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Dress in soft cotton jersey with 3/4-length sleeves, a seam at the waist and bell-shaped skirt."
2018-11-01,8b773173411ff38a3f998e1e6b1106a662f7c7bed56ac940870b4dcfbf5b1a1c,457039007,71.72,2,1.0,1.0,ACTIVE,Regularly,65.0,79e93aff96e3766c798d3bc281fb6fa842f9d94d1f45d7f53e27fba5a4d4c634,2018,457039,Bernie top ED,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted top in soft jersey with a lace yoke with frills and short cap sleeves.
2018-10-20,6a3a99743abe290102080a8a3616093cb6a965dd66079ce9da8f18caf6275b30,552471019,118.78,2,,,ACTIVE,NONE,26.0,4830816e15d4ed9f2ecf9b6f4f08b8ae8b70f9800647e6f3dccb519b23b04718,2018,552471,KELLY S.9,259,Shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.
2019-07-22,b6757200a9fb412f85d59ebd9b44fd7c48cca41c60aa2e39781315f47c27bfb1,671852004,218.12,2,1.0,1.0,ACTIVE,Regularly,30.0,77571a0ba29b563fd3a98f6ec78408b5eaf1cefbadcd40cbbd6333429829c5d4,2019,671852,Gwen Jersey Top,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Fitted top in stretch jersey with a slight sheen. V-neck with a lace trim at the top and adjustable spaghetti straps.
2020-07-01,9f4e52929ce0f349f565c0ec2045d8ba266de604eea174ea8ae24672d42042d4,860988001,165.83,1,,,ACTIVE,NONE,25.0,c0f298cf4653b08ceb73452f65c17d9065a25cccbc0745e45f807c3beaa74e9d,2020,860988,LIME TEE,255,T-shirt,Garment Upper body,1010008,Front print,11,Off White,1,Dusty Light,9,White,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"T-shirt in soft cotton jersey with a round, rib-trimmed neckline and an open chest pocket."
2020-03-24,204e7dc0829a4ec0a244bb8e5744f543db6a953cfcd290c9d94ee1425b24e48a,803468002,186.75,2,,,ACTIVE,NONE,28.0,d59c5ab08658bc4fc200f38f03379ed6d11c8b9670d3994129de24826128b3c2,2020,803468,Inga 7p Ct Thong,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Thong briefs in jersey made from a cotton blend with a mid waist and lined gusset.
2020-01-16,3a04bb26eb31f500c27b98ccb37622017d07162db0c0211b5f512ef13ac09e47,696735001,71.72,2,1.0,1.0,ACTIVE,Regularly,23.0,994d7262d92e6bf4b9b6e83772260e31a24e0fc2f2a924b4094c18ade42d6a31,2020,696735,COLIN cateye sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Cat-eye sunglasses in plastic with UV-protective, tinted lenses."
2019-05-01,cfee80e723a6229e17afd95ae2d041ff863395c96a238c51cb2d13e25412e105,780551001,239.04,2,,,ACTIVE,NONE,40.0,0a1d4e973e38f81318a81ba8c212ff5de33c1c4c96a3ecc0e9d7d0c37504e881,2019,780551,CS BUZZARD TROUSERS,272,Trousers,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Trousers in a crêpe weave with a high, elasticated waist, low crotch and wide, straight legs."
2019-02-21,4815531f7d95723db4c27be9e6e173cb315974a0fbbe2d06b516e41261ace81d,699077001,134.46,2,,,ACTIVE,NONE,51.0,282372c848765a7c0f5b1d3ba48f82e00a7345c656782cb832f27c0f0aa5cabc,2019,699077,Sweet & Bitter Mid Tie Brief,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and ties at the sides.
2020-08-01,6fc457b4fe198f8a67a647f10b0d1bdbd4e9ba7b93d851869951a724967efd3b,835563007,134.46,2,,,ACTIVE,NONE,26.0,db4dad3150588d7a764cc2764a813344cfad08c24a9211e95e39facc7c179596,2020,835563,Vintage Shorts HW Mila,274,Shorts,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with a high waist and raw-edge hems."
2019-05-16,85251228df104af2f7206ba102afaa53e15382910b9aa7c1fba707b7690599ec,679139003,165.83,2,,,ACTIVE,NONE,35.0,2319858ac5668dd76c010bc3bd5cf1a0a7b1f456e9113757516bdbc11fa1c0e5,2019,679139,Bebe Nightslip (J),293,Night gown,Nightwear,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short nightdress in soft jersey with a lace-trimmed V-neck and narrow, adjustable shoulder straps."
2019-03-01,4d6d81251b5e6d99248fbd636696c379ba8721c338d6fab12181b8d6ee8df40b,721366004,239.04,2,,,ACTIVE,NONE,51.0,804da6be5580cb300ca9a0211f9dfac5e9465b30c7a94e505e30f7bfef895a4f,2019,721366,Dean Drawstring Trousers,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,"Washed cotton twill joggers in a relaxed style with an elasticated drawstring waist, side pockets, welt back pockets, and slightly lower crotch. Tapered legs with decorative seams at the knees and elasticated hems. Regular fit."
2019-11-12,216ed1bd45203a8beb435170fef8443afe1cf1dafa3f7a45935463a1023f6206,625939003,82.17,1,,,ACTIVE,NONE,20.0,0e4a4482b43fb614cd9b2ec21085d92d75b511c64518f2a82bb0f4650afcfe72,2019,625939,Cat Tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,T-shirt in soft jersey made from a viscose blend.
2020-04-11,6cac87908bbe57a25acc138e27c75cb0a270ee909c6908575831dff473d9c458,856527001,239.04,2,1.0,1.0,ACTIVE,Regularly,43.0,4f3859f4f687b46123e9fe8948b86585e22a7d68c139ee86cea54b51a05a6b3f,2020,856527,MARK JOGGER,272,Trousers,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Calf-length joggers in sturdy jersey made from a viscose blend with a high, elasticated drawstring waist, side pockets and gently tapered legs with sewn-in creases at the front."
2020-02-05,426d16c635db464abd2a78496c2a781f88be6fdc47c51819be3b6b5a4b2d6bad,804555004,239.04,2,,,ACTIVE,NONE,25.0,4e7a049802bc11fdb1e47ae0de5ecfad4bb4435d8541e9d461c99edf718314fc,2020,804555,PQ CAT BEANIE,75,Hat/beanie,Accessories,1010010,Melange,21,Light Yellow,1,Dusty Light,8,Yellow,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Hat in soft, rib-knit cashmere with a wide, foldover hem."
2019-09-06,555ef758612d0b3850dd64415ff64ef8e7f0c1e3a2777b6a11be223c314c9a32,554450036,228.48,2,,,ACTIVE,NONE,51.0,a070a4edbe304c6f9f372ccb2c1ae3e7898f1e4a6217ab3ef1481a7f31399e57,2019,554450,Julia RW Skinny Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.
2020-09-22,2c495d2318909981b6b57aff2b6d525fffba71baac004e64474780b1454bba1d,714790028,343.61,2,,,ACTIVE,NONE,24.0,08eae77f3fd099d178b43e818dc3105eeb7970583534bcbee717a2a49c8fe841,2020,714790,Mom Fit Ultra HW,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch cotton denim with an extra-high waist. Slightly looser fit with straight legs. The cotton content of the jeans is partly recycled."
2019-03-16,12fed3920f4700b6efd4afe2b6665a6ec14258885fcca272490149eca481d798,637055001,230.67,2,1.0,1.0,ACTIVE,Regularly,30.0,1e4b5eb776fca2d9a39a8c116169358f1d22696eeed39db6abd3d09c2a625e60,2019,637055,Tuss,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Long dress in an airy weave in a narrow cut at the top with short, narrow shoulder straps and an opening with a tie at the back of the neck. Narrow elasticated seam at the waist and a straight-cut, softly draping skirt. Lined."
2020-03-07,e9aa1728acad337dfed52bab613a431107c171a279dd69a29969dce9ab59ccd6,803070001,152.24,2,,,ACTIVE,NONE,31.0,75f889e4dbe7ab691b7a5473e5483e6fcede0730392c1da6ffe0e899d358eb29,2020,803070,Spice Girl 3p Brazilian MC LR,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in microfibre with lace trims. Low waist, lined gusset and half-string back."
2019-08-03,9c4c4778eb675d9a26830970045b0d3f3b821da936ce2a266a236a9a246d9c90,704630005,395.9,2,,,ACTIVE,NONE,24.0,c4c3e9f59fb098b971c2f0fba68e3d0770899c9122109b09e3dc4568927ebd95,2019,704630,Malva sneaker(1),94,Sneakers,Shoes,1010005,Colour blocking,32,Orange,2,Medium Dusty,11,Beige,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Trainers with lacing at the front and a loop at the back. Mesh linings and insoles and chunky thermoplastic rubber (TPR) soles.
2020-07-08,fcf625b4d42ca358a612a9e78ed9b42172fdc683b0e9b6b703a31c6f56796ca2,759465001,103.09,2,,,ACTIVE,NONE,22.0,1fcd468a034009a707e4bcb0367f03ecb013b0b141208068b17173f0741b598f,2020,759465,TILDA HIP BELT,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Belt with a metal buckle. Width approx. 2.5 cm.
2018-12-10,03c731eb2c0cddda90f54512caee6373f53fe66daffc0cdbafe5e060b375c26f,687331005,291.33,2,,,PRE-CREATE,NONE,55.0,4344d23e26ead01aa9d2aa0c81f58b9ba3372c6a2e721d607ace018a7665b50e,2018,687331,Aquarius hood,308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Oversized top in soft sweatshirt fabric with a jersey-lined hood with a ribbed edge and drawstring at the front. Low dropped shoulders, long, wide sleeves, a kangaroo pocket, and ribbing at the cuffs and hem. Soft brushed inside."
2019-06-27,20e25dcd113c7449db59e25cc3d10c1e2ca82d87a14924c7805114ed166bd9a6,775321003,131.95,2,,,ACTIVE,NONE,56.0,20d9d40eabfa194a15527c166da12dffc4ba17d71346c00b1e03441aa0401e4e,2019,775321,Asa top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Tube top in smocked cotton jersey with a frill trim top and bottom.
2019-08-04,106b273fc758b3d4d2dd1213c43580a0d8fd99f5e0253ed6b53169a352a4e763,670942005,186.75,2,,,ACTIVE,NONE,51.0,c6da29273ae21764859d539a8324f500df53d07898098ff4cb901e4b11868746,2019,670942,W GENOVA TRS EQ,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Trousers woven in a stretch cotton blend with a high waist, concealed zip in the side, side pockets and slim, ankle-length legs."
2019-11-28,c3f66960d942c21fa1a44972563ab8d47f5a2914024396e500b2b08f87c504b0,772133001,134.46,2,,,ACTIVE,NONE,42.0,7c2d07484b5b31d142ee6e889574eb4bc3c303551239a80ae459e4a1d7ccfa70,2019,772133,Leopard tights 1p,304,Underwear Tights,Socks & Tights,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Patterned tights with an elasticated waist.
2019-04-26,d0c53a88900f686b585c542c756630ad938fec84ad04ab4942e9f9d2e706a63e,685816001,82.17,1,,,ACTIVE,NONE,29.0,7dc15894c58624e95cd47fe8400352fbace5149c5d311e76a61897bda97db106,2019,685816,RONNY REG RN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
2018-10-16,63225285dba407cb9d2338bc259ef3145b6e6a6126fbeb50d864c3ad4d61e81f,582257001,113.55,2,,,ACTIVE,NONE,60.0,cc73199ed5880be74d8fca811060ff0961f17853bc52b89d4c4021bd261d6498,2018,582257,ISA shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Short sports shorts in fast-drying functional fabric with wide ribbing at the waist with a concealed drawstring and key pocket, and short slits in the sides."
2019-04-06,13188e3857a257e6256f106929cea0b9cc9200fdb73ea679e3d1b54800676254,716947001,197.21,2,,,ACTIVE,NONE,23.0,e3e8896a05fa1e3baa4ef21ccb21981f05425f97fdc6c99f88453bfcc150da8d,2019,716947,Desert TRS,272,Trousers,Garment Lower body,1010001,All over pattern,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in sturdy cotton canvas with a high waist, zip fly, patch front pockets, fake flap back pockets and gently tapered legs."
2020-07-24,12136c6354c2b4e2483ef97e63507b1b600edf0038bdb7b697cc78ec679971ed,817361007,291.33,2,,,ACTIVE,NONE,32.0,3101372d7d7de4eb236864df6cdb79fcfdcd7a2dea17446c4c9091bed451ef74,2020,817361,Sun,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in an airy Tencel™ lyocell and viscose weave with a small stand-up collar and V-neck. Dropped shoulders, long sleeves with a slit and covered buttons at the cuffs, and a curved hem. Longer at the back. Unlined."
2018-11-17,fc66a5749f7b4b09718604cf96a2abb9911239f638ee64ddd0a36e784968b08d,668915001,277.0,2,,,ACTIVE,NONE,48.0,720a5a6a6b1a492bda8c79317c1840ff84e2b713cb5df01be168f5d5ffefc68e,2018,668915,Pepper cord blouse,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Blouse in wide wale corduroy made from a cotton blend with a collar, buttons down the front, a chest pocket and wide sleeves with buttons at the cuffs."
